epoch,ACC,AUPR,AUROC,loss,lr,val_ACC,val_AUPR,val_AUROC,val_loss
0,0.4987904131412506,0.501467227935791,0.5008912682533264,0.9151651859283447,1e-04,0.5001465678215027,0.5441789627075195,0.5494557619094849,0.7881782054901123
1,0.502089262008667,0.5023322701454163,0.5039949417114258,0.8557261228561401,1e-04,0.5001465678215027,0.5779117345809937,0.5911822319030762,0.8065555691719055
2,0.5160911679267883,0.5160613059997559,0.5245999097824097,0.8217913508415222,1e-04,0.5754910707473755,0.589033305644989,0.6069995760917664,0.6934114694595337
3,0.5275273323059082,0.5297027230262756,0.5371536016464233,0.8020406365394592,1e-04,0.5907358527183533,0.6291642189025879,0.6397053003311157,0.6880507469177246
4,0.553185224533081,0.5653147101402283,0.5754866003990173,0.7714544534683228,1e-04,0.5010260939598083,0.6613678336143494,0.6748733520507812,0.8552723526954651
5,0.5775969624519348,0.6063320636749268,0.6116905808448792,0.7491039633750916,1e-04,0.5954265594482422,0.6827130317687988,0.6934657096862793,0.7019873261451721
6,0.6056740880012512,0.6370654702186584,0.6360253691673279,0.7290881276130676,1e-04,0.6464380025863647,0.6968039870262146,0.703762412071228,0.6430518627166748
7,0.6110255718231201,0.651846706867218,0.6564649939537048,0.7149949669837952,1e-04,0.6053943037986755,0.7106278538703918,0.714397668838501,0.6827041506767273
8,0.6296459436416626,0.6770126819610596,0.6744834780693054,0.6955923438072205,1e-04,0.6675461530685425,0.722966194152832,0.7252264618873596,0.623360812664032
9,0.6283263564109802,0.6850963234901428,0.6832004189491272,0.6867408752441406,1e-04,0.6051011681556702,0.7312737107276917,0.7311913967132568,0.7078980207443237
10,0.6425482034683228,0.696274995803833,0.6971521973609924,0.6748829483985901,1e-04,0.6423336267471313,0.7356613278388977,0.7389028072357178,0.6452335119247437
11,0.6529579758644104,0.7128874063491821,0.7092805504798889,0.6599884629249573,1e-04,0.661096453666687,0.7396301031112671,0.7410523891448975,0.6306223273277283
12,0.6550106406211853,0.7122538685798645,0.714400053024292,0.6550369262695312,1e-04,0.6649076342582703,0.7472468018531799,0.7467405200004578,0.6320376396179199
13,0.6674730777740479,0.7230294346809387,0.7235046029090881,0.6475086212158203,1e-04,0.5845792889595032,0.7507137060165405,0.7501540184020996,0.7821998000144958
14,0.6766366362571716,0.7417637705802917,0.7412278056144714,0.6282792091369629,1e-04,0.6807388067245483,0.7492617964744568,0.7506586909294128,0.6036239862442017
15,0.6814016699790955,0.7489274144172668,0.7448347210884094,0.623993456363678,1e-04,0.595133364200592,0.7433895468711853,0.7401370406150818,0.7733418941497803
16,0.6870464086532593,0.7599070072174072,0.7553821206092834,0.6093341708183289,1e-04,0.6868953108787537,0.7626610994338989,0.7621027231216431,0.5948043465614319
17,0.6972362995147705,0.7670445442199707,0.763787031173706,0.6012508869171143,1e-04,0.6540603637695312,0.7645004987716675,0.7617964148521423,0.6713148355484009
18,0.6934242248535156,0.7628607153892517,0.7601701021194458,0.6047313213348389,1e-04,0.6968631148338318,0.76827073097229,0.767113447189331,0.5873427987098694
19,0.7063997983932495,0.7846299409866333,0.7738413214683533,0.584597647190094,1e-04,0.6124303936958313,0.7698155641555786,0.7678335309028625,0.7820327877998352
20,0.7079393267631531,0.7866504788398743,0.7788779735565186,0.5807813405990601,1e-04,0.6939314007759094,0.7724494338035583,0.7712349891662598,0.5869622826576233
21,0.7162231802940369,0.7911997437477112,0.7874155044555664,0.5716434121131897,1e-04,0.6358839273452759,0.7759643197059631,0.7726531624794006,0.7072587609291077
22,0.7161498665809631,0.787927508354187,0.7862728834152222,0.5728290677070618,1e-04,0.6948109269142151,0.774517297744751,0.7712475657463074,0.6102484464645386
23,0.7194487452507019,0.7996521592140198,0.7941455245018005,0.5624791383743286,1e-04,0.7024332880973816,0.7802871465682983,0.7781028151512146,0.5858583450317383
24,0.7247269153594971,0.8031911253929138,0.7996793389320374,0.5557863116264343,1e-04,0.6672530174255371,0.7818052768707275,0.7793304920196533,0.6271606683731079
25,0.7288321852684021,0.8062066435813904,0.8034265637397766,0.5523243546485901,1e-04,0.6660803556442261,0.77614426612854,0.7750332355499268,0.6781986951828003
26,0.7313979864120483,0.8083614110946655,0.806263267993927,0.5483497381210327,1e-04,0.7012606263160706,0.78584885597229,0.7817195057868958,0.5938631296157837
27,0.7289788126945496,0.8142696619033813,0.8096131682395935,0.5423833727836609,1e-04,0.6962767243385315,0.7840965986251831,0.7823310494422913,0.5754994750022888
28,0.7340371012687683,0.8206177949905396,0.8155511617660522,0.5355682969093323,1e-04,0.6798592805862427,0.7854050993919373,0.779492199420929,0.6139074563980103
29,0.7416611909866333,0.8228387832641602,0.8195534944534302,0.5324329137802124,1e-04,0.6361770629882812,0.7901371717453003,0.7864134907722473,0.7043179869651794
30,0.7453998923301697,0.82806396484375,0.8248657584190369,0.5245958566665649,1e-04,0.6801524758338928,0.7848873734474182,0.7802243232727051,0.6127768158912659
31,0.7562495470046997,0.8331573605537415,0.8280073404312134,0.5195566415786743,1e-04,0.6989153027534485,0.7883314490318298,0.7836388945579529,0.6274563074111938
32,0.7538303732872009,0.8376233577728271,0.8318414092063904,0.5138692259788513,1e-04,0.6816182732582092,0.7944726943969727,0.7880165576934814,0.6373644471168518
33,0.7589619755744934,0.8391494154930115,0.8334811925888062,0.5123080015182495,1e-04,0.7024332880973816,0.79660964012146,0.7904961705207825,0.5847622752189636
34,0.7596950531005859,0.844779372215271,0.8385716676712036,0.5059797763824463,1e-04,0.6895338892936707,0.7909935116767883,0.7852053046226501,0.6180763840675354
35,0.7607946395874023,0.8464680910110474,0.8405062556266785,0.5022218227386475,1e-04,0.6690120100975037,0.7888389825820923,0.7850608825683594,0.6550268530845642
36,0.7625540494918823,0.8483276963233948,0.842373251914978,0.4998033344745636,1e-04,0.6980357766151428,0.7971479892730713,0.793919026851654,0.5754870176315308
37,0.763800323009491,0.8478093147277832,0.8415527939796448,0.5015663504600525,1e-04,0.6687188744544983,0.7975057363510132,0.7906076312065125,0.6356068849563599
38,0.7657796144485474,0.8535910844802856,0.8478640913963318,0.4924355745315552,1e-04,0.7103488445281982,0.7998282313346863,0.7943870425224304,0.5573329925537109
39,0.7659995555877686,0.8541569709777832,0.847383975982666,0.49306586384773254,1e-04,0.661096453666687,0.7990760803222656,0.7930817008018494,0.7289746999740601
40,0.7676856517791748,0.8544144034385681,0.8492313623428345,0.4907217025756836,1e-04,0.7220756411552429,0.8054124116897583,0.800041675567627,0.5524106621742249
41,0.7690051794052124,0.8596437573432922,0.8528847694396973,0.48470452427864075,1e-04,0.6772207617759705,0.8040961027145386,0.799006998538971,0.6624564528465271
42,0.7731837630271912,0.8620196580886841,0.85469651222229,0.4820121228694916,1e-04,0.6936382055282593,0.8055973649024963,0.7999023795127869,0.6054980158805847
43,0.7781687378883362,0.8637781143188477,0.8599292039871216,0.4760025441646576,1e-04,0.7188507914543152,0.8039315938949585,0.7984362840652466,0.5649699568748474
44,0.7820541262626648,0.8694944977760315,0.8631842732429504,0.4697043001651764,1e-04,0.6303136944770813,0.8061166405677795,0.7991507649421692,0.8797869086265564
45,0.7834469676017761,0.8709776401519775,0.8644735813140869,0.4679289758205414,1e-04,0.7261800169944763,0.8078680038452148,0.8025868535041809,0.5566079020500183
46,0.7882853150367737,0.8734042048454285,0.8673319220542908,0.46416175365448,1e-04,0.705365002155304,0.8065391182899475,0.8022714257240295,0.5733720064163208
47,0.7865992188453674,0.8734719753265381,0.8669074773788452,0.4646485149860382,1e-04,0.6596305966377258,0.8101996779441833,0.8048478364944458,0.7197617292404175
48,0.7874056100845337,0.8757479190826416,0.8693122267723083,0.4609368145465851,1e-04,0.661096453666687,0.809655487537384,0.8018243312835693,0.6959883570671082
49,0.7881386876106262,0.8784774541854858,0.8720129132270813,0.4556269347667694,1e-04,0.6895338892936707,0.8111757636070251,0.8063840866088867,0.61839359998703
50,0.7928304672241211,0.8813629150390625,0.8745524883270264,0.4517390727996826,1e-04,0.6687188744544983,0.8110337257385254,0.8023232817649841,0.6816254258155823
51,0.7937101125717163,0.8800868988037109,0.8738384246826172,0.4533137083053589,1e-04,0.7071239948272705,0.809952437877655,0.8013964295387268,0.5813606977462769
52,0.7920240163803101,0.8808490037918091,0.8752488493919373,0.45106062293052673,1e-04,0.6534740328788757,0.8132831454277039,0.8055345416069031,0.6932463645935059
53,0.7959827184677124,0.884479284286499,0.8782115578651428,0.4458838403224945,1e-04,0.6344180703163147,0.8108010292053223,0.8045615553855896,0.7669771313667297
54,0.7968624234199524,0.885370135307312,0.8792890906333923,0.44482356309890747,1e-04,0.7206097841262817,0.8119588494300842,0.8061600923538208,0.5859512090682983
55,0.79554283618927,0.8859258890151978,0.8785725831985474,0.44468286633491516,1e-04,0.7299911975860596,0.8120632767677307,0.8077192306518555,0.5871202349662781
56,0.8036067485809326,0.8902573585510254,0.8842484951019287,0.4360996186733246,1e-04,0.7355614304542542,0.8155480027198792,0.8090647459030151,0.5422221422195435
57,0.8048530220985413,0.89353346824646,0.8862504959106445,0.4326137602329254,1e-04,0.7124010324478149,0.8124493360519409,0.8051007986068726,0.6032319068908691
58,0.8060259222984314,0.8976957201957703,0.8889685273170471,0.42648693919181824,1e-04,0.7182644605636597,0.8159628510475159,0.8095611929893494,0.5701189041137695
59,0.8086650371551514,0.8946877717971802,0.8887042999267578,0.42866572737693787,1e-04,0.631193220615387,0.8146464228630066,0.8082981705665588,0.8035041093826294
60,0.8030202984809875,0.892235279083252,0.8861578702926636,0.432494580745697,1e-04,0.7338023781776428,0.8157448768615723,0.8105523586273193,0.5622925162315369
61,0.8045597672462463,0.8980156183242798,0.8896439671516418,0.42476505041122437,1e-04,0.6628554463386536,0.812833309173584,0.8068225383758545,0.7504509687423706
62,0.808445155620575,0.8988170623779297,0.8924192190170288,0.42187443375587463,1e-04,0.7129874229431152,0.8174493312835693,0.8097057342529297,0.5995549559593201
63,0.8129169344902039,0.900597095489502,0.8938170671463013,0.4193204343318939,1e-04,0.7091761827468872,0.8161783814430237,0.808387815952301,0.634882926940918
64,0.807565450668335,0.8981533050537109,0.8914139270782471,0.423145055770874,1e-04,0.6980357766151428,0.8188413977622986,0.811707079410553,0.6423064470291138
65,0.8111575245857239,0.9017398357391357,0.8949898481369019,0.4165199100971222,1e-04,0.7314570546150208,0.8186787366867065,0.812512218952179,0.5553845763206482
66,0.8140898942947388,0.9019589424133301,0.8952611684799194,0.41596511006355286,1e-04,0.735268235206604,0.8177249431610107,0.8111918568611145,0.583226203918457
67,0.8153361082077026,0.9021235108375549,0.8965421319007874,0.4142242670059204,1e-04,0.7121078968048096,0.8132745623588562,0.809177041053772,0.6059010028839111
68,0.8139432668685913,0.9042155146598816,0.8966833353042603,0.41339829564094543,1e-04,0.6901202201843262,0.8188279867172241,0.811798095703125,0.6022425293922424
69,0.8190015554428101,0.9075269103050232,0.9015945196151733,0.40501147508621216,1e-04,0.6951040625572205,0.8144752383232117,0.8101909160614014,0.6492316126823425
70,0.8255259990692139,0.9086507558822632,0.90333491563797,0.40214529633522034,1e-04,0.7267663478851318,0.8193821907043457,0.8133498430252075,0.5573496222496033
71,0.8197346329689026,0.9078699350357056,0.9014607667922974,0.40423136949539185,1e-04,0.7206097841262817,0.8159112334251404,0.810721755027771,0.5531026721000671
72,0.825819194316864,0.9106323719024658,0.9046732783317566,0.3989931344985962,1e-04,0.7317501902580261,0.8163806200027466,0.8129158020019531,0.5858454704284668
73,0.825232744216919,0.9116489887237549,0.9043439030647278,0.39895427227020264,1e-04,0.7384930849075317,0.817168653011322,0.8134831190109253,0.5591226816177368
74,0.8250128030776978,0.9136736392974854,0.9056466221809387,0.39610806107521057,1e-04,0.6754617691040039,0.8212102055549622,0.8120567798614502,0.7311839461326599
75,0.827578604221344,0.9154634475708008,0.9095072150230408,0.3893856704235077,1e-04,0.7129874229431152,0.8182417750358582,0.8128872513771057,0.6234395503997803
76,0.8291913866996765,0.9152286052703857,0.9097023606300354,0.38889381289482117,1e-04,0.7018469572067261,0.820600152015686,0.8139985203742981,0.5977320075035095
77,0.8266255855560303,0.9140766263008118,0.9077644944190979,0.3925186097621918,1e-04,0.7188507914543152,0.8198120594024658,0.8110696077346802,0.633935809135437
78,0.8277252316474915,0.9170454740524292,0.9087038636207581,0.3895725905895233,1e-04,0.7311638593673706,0.8237057328224182,0.8161182403564453,0.5713305473327637
79,0.8279451727867126,0.9153985977172852,0.9102098941802979,0.3881171643733978,1e-04,0.6959835886955261,0.8204429745674133,0.8130663633346558,0.6091739535331726
80,0.8312440514564514,0.918413519859314,0.9129215478897095,0.38304245471954346,1e-04,0.7326297163963318,0.8203567266464233,0.8163222670555115,0.5853539705276489
