epoch,ACC,AUPR,AUROC,loss,lr,val_ACC,val_AUPR,val_AUROC,val_loss
0,0.5046064853668213,0.5094553232192993,0.5074032545089722,2.4359781742095947,1e-04,0.5,0.517494797706604,0.5222856402397156,2.270317792892456
1,0.5143660306930542,0.5084405541419983,0.5128277540206909,2.3285295963287354,1e-04,0.5,0.5372128486633301,0.5400245785713196,2.2271337509155273
2,0.5115552544593811,0.5105407238006592,0.5136750340461731,2.2319984436035156,1e-04,0.5084322094917297,0.559332549571991,0.5656089186668396,2.0907063484191895
3,0.5133510231971741,0.5085920095443726,0.5140446424484253,2.1419758796691895,1e-04,0.5518425703048706,0.5675061345100403,0.5727988481521606,1.9907485246658325
4,0.517020583152771,0.5125415325164795,0.5177792310714722,2.047210454940796,1e-04,0.525296688079834,0.5847148299217224,0.5939807295799255,1.9196542501449585
5,0.5182698369026184,0.5193899273872375,0.5236763954162598,1.96078360080719,1e-04,0.5499687790870667,0.5917626619338989,0.5981144309043884,1.828962802886963
6,0.5323235392570496,0.5377563834190369,0.5436423420906067,1.8624317646026611,1e-04,0.5424734354019165,0.6000993251800537,0.6070187091827393,1.7531862258911133
7,0.5295128226280212,0.5333462357521057,0.5422354340553284,1.786638617515564,1e-04,0.578700840473175,0.6155666708946228,0.6246166825294495,1.6681914329528809
8,0.5452842116355896,0.5525591373443604,0.563386857509613,1.6977269649505615,1e-04,0.5327920317649841,0.6236354112625122,0.6299703121185303,1.611712098121643
9,0.5543410181999207,0.562596321105957,0.5745185017585754,1.621893286705017,1e-04,0.5477826595306396,0.6370655298233032,0.6446453332901001,1.5520272254943848
10,0.5747189521789551,0.5918612480163574,0.6010703444480896,1.5402016639709473,1e-04,0.603685200214386,0.6518930196762085,0.6561391353607178,1.4524224996566772
11,0.5915833711624146,0.6048362851142883,0.6205482482910156,1.4629698991775513,1e-04,0.6161773800849915,0.6640790104866028,0.6697877049446106,1.3803355693817139
12,0.5986102223396301,0.6223207116127014,0.6349009871482849,1.3946523666381836,1e-04,0.6364771723747253,0.6771135926246643,0.6829186081886292,1.3144944906234741
13,0.6057151556015015,0.6450165510177612,0.647028923034668,1.3300201892852783,1e-04,0.6043097972869873,0.6901503205299377,0.6947748064994812,1.293837070465088
14,0.61055588722229,0.6453543901443481,0.6551737785339355,1.2733393907546997,1e-04,0.5980637073516846,0.6973549127578735,0.6997750401496887,1.2613924741744995
15,0.6257026791572571,0.6669390201568604,0.6702322959899902,1.2118265628814697,1e-04,0.6377264261245728,0.7043485641479492,0.7050656676292419,1.1656129360198975
16,0.6346814632415771,0.6850569248199463,0.6841670870780945,1.1573553085327148,1e-04,0.5949406623840332,0.7093684077262878,0.713341236114502,1.156247854232788
17,0.6477982401847839,0.6986684203147888,0.7024511694908142,1.1004600524902344,1e-04,0.6158651113510132,0.7152412533760071,0.7191551327705383,1.0935267210006714
18,0.654981255531311,0.7144096493721008,0.7122239470481873,1.0509353876113892,1e-04,0.658963143825531,0.7231085300445557,0.7232630252838135,1.0247747898101807
19,0.6688788533210754,0.7240108847618103,0.7263906598091125,1.0054458379745483,1e-04,0.6683322787284851,0.726023256778717,0.7274368405342102,0.9829085469245911
20,0.6702061295509338,0.7345964908599854,0.7330164909362793,0.9643839597702026,1e-04,0.6748906970024109,0.7322126626968384,0.7313275337219238,0.950924813747406
21,0.6724703311920166,0.7462259531021118,0.7407771944999695,0.9268075823783875,1e-04,0.6680200099945068,0.7350996136665344,0.7347034215927124,0.9199986457824707
22,0.683869481086731,0.7554158568382263,0.7518055438995361,0.8866491913795471,1e-04,0.6717676520347595,0.7401992678642273,0.7377641797065735,0.8870166540145874
23,0.6910524964332581,0.7606421709060669,0.7570973038673401,0.8567259907722473,1e-04,0.5943160653114319,0.741303563117981,0.7405416369438171,0.975305438041687
24,0.6919893622398376,0.7648811936378479,0.7613044381141663,0.8278108835220337,1e-04,0.6271080374717712,0.7458229064941406,0.7423155307769775,0.9068975448608398
25,0.6952685713768005,0.7747586369514465,0.7676936984062195,0.7990865111351013,1e-04,0.6839475035667419,0.7499736547470093,0.7453501224517822,0.8128560781478882
26,0.7062773108482361,0.781408429145813,0.7754291296005249,0.77098548412323,1e-04,0.6851967573165894,0.7548238635063171,0.7490483522415161,0.7877988815307617
27,0.7205652594566345,0.794187605381012,0.7873377799987793,0.7428311109542847,1e-04,0.6186758279800415,0.7557321190834045,0.7498711347579956,0.9027979373931885
28,0.7123672962188721,0.7889547348022461,0.7823390960693359,0.731652021408081,1e-04,0.684259831905365,0.7549225091934204,0.7499457001686096,0.7550985813140869
29,0.713538408279419,0.7912583351135254,0.7834605574607849,0.7155179381370544,1e-04,0.6873828768730164,0.7541584372520447,0.7491068840026855,0.740531861782074
30,0.7137726545333862,0.795006513595581,0.7869431972503662,0.6965886354446411,1e-04,0.6355403065681458,0.7617753148078918,0.7557922601699829,0.8072481751441956
31,0.7180668115615845,0.8027993440628052,0.795773983001709,0.677502453327179,1e-04,0.6826983094215393,0.7624220848083496,0.7567769289016724,0.7216946482658386
