epoch,ACC,AUPR,AUROC,loss,lr,val_ACC,val_AUPR,val_AUROC,val_loss
0,0.6561793684959412,0.7182136178016663,0.7178422212600708,0.6677350997924805,1e-04,0.7079830765724182,0.7913854122161865,0.7888898849487305,0.6309528946876526
1,0.7732250094413757,0.8606722950935364,0.8516392707824707,0.4896065890789032,1e-04,0.7577270865440369,0.8550297021865845,0.8451259732246399,0.4988778233528137
2,0.8174233436584473,0.9049791693687439,0.8967240452766418,0.4082292318344116,1e-04,0.7379432320594788,0.8815406560897827,0.8719608783721924,0.5367410778999329
3,0.8432280421257019,0.9244341850280762,0.9180426001548767,0.36496394872665405,1e-04,0.7675873637199402,0.8947700262069702,0.8852370381355286,0.5463376641273499
4,0.8615109920501709,0.9383016228675842,0.9339528679847717,0.3285846710205078,1e-04,0.804942786693573,0.9003385305404663,0.8915706276893616,0.4410419464111328
5,0.8741368055343628,0.9482662677764893,0.9440436959266663,0.30258649587631226,1e-04,0.8120852112770081,0.9043965339660645,0.8964853286743164,0.4302409291267395
6,0.8863834142684937,0.9562495946884155,0.9531067609786987,0.2768178880214691,1e-04,0.8191643953323364,0.9079419374465942,0.9007551074028015,0.4176919758319855
7,0.8960858583450317,0.962260365486145,0.9601207375526428,0.25603193044662476,1e-04,0.8099993467330933,0.9046512246131897,0.8984145522117615,0.45168671011924744
8,0.9050930142402649,0.9676558971405029,0.9655349850654602,0.23735061287879944,1e-04,0.7992541790008545,0.9071362018585205,0.8975641131401062,0.5128262042999268
9,0.9122197031974792,0.9715087413787842,0.9700151085853577,0.22181199491024017,1e-04,0.8087352514266968,0.9117716550827026,0.9030308723449707,0.47417473793029785
10,0.9201523065567017,0.9755525588989258,0.9743089079856873,0.2048674374818802,1e-04,0.7787118554115295,0.9094390869140625,0.8985615968704224,0.6244553923606873
11,0.9255250096321106,0.9782827496528625,0.9776580929756165,0.19116748869419098,1e-04,0.7896466851234436,0.9110139608383179,0.8999952673912048,0.6202245354652405
12,0.9314507842063904,0.9808970093727112,0.9806639552116394,0.17719298601150513,1e-04,0.8208078145980835,0.9105591773986816,0.9017789363861084,0.534492552280426
13,0.9363651871681213,0.9836370944976807,0.9833357334136963,0.16502343118190765,1e-04,0.8172681927680969,0.909973680973053,0.9016543030738831,0.4856415092945099
14,0.9416589140892029,0.9851783514022827,0.9853826761245728,0.15413855016231537,1e-04,0.8078503012657166,0.8918381333351135,0.8984308242797852,0.597068190574646
15,0.9453407526016235,0.9869409799575806,0.9867584109306335,0.1459960788488388,1e-04,0.8168889284133911,0.9058322310447693,0.8976807594299316,0.5773977637290955
16,0.9492438435554504,0.988706648349762,0.9886789917945862,0.1352039873600006,1e-04,0.8208078145980835,0.9018756151199341,0.8989874720573425,0.5747904181480408
17,0.9525148868560791,0.9899351596832275,0.9900373220443726,0.1260107010602951,1e-04,0.8170785903930664,0.9042664170265198,0.8967840671539307,0.5980492234230042
18,0.9544901251792908,0.9909236431121826,0.9910407662391663,0.12022054940462112,1e-04,0.8024777173995972,0.906462550163269,0.8962414860725403,0.646192193031311
19,0.9578402042388916,0.9917170405387878,0.991989016532898,0.11350423097610474,1e-04,0.7959041595458984,0.9001626372337341,0.8875917196273804,0.814217209815979
20,0.9690912365913391,0.9950790405273438,0.9951776266098022,0.08852510899305344,1e-05,0.8213134407997131,0.8972936868667603,0.8950065970420837,0.6684404015541077
21,0.9709242582321167,0.995331883430481,0.9955790042877197,0.08252563327550888,1e-05,0.821692705154419,0.8899533748626709,0.8934349417686462,0.6861002445220947
22,0.9730417132377625,0.9959726333618164,0.9961423873901367,0.07678350061178207,1e-05,0.820365309715271,0.8923096656799316,0.8915578126907349,0.708244800567627
23,0.973689615726471,0.995988130569458,0.9962509870529175,0.0755513459444046,1e-05,0.8161936402320862,0.8956350088119507,0.8886812329292297,0.7716788053512573
24,0.9746061563491821,0.9960403442382812,0.9962044954299927,0.07462255656719208,1e-05,0.8208078145980835,0.8876606225967407,0.8903513550758362,0.7184648513793945
25,0.9751750230789185,0.9962615966796875,0.9964579343795776,0.0719783827662468,1e-05,0.820365309715271,0.8856959342956543,0.8884389996528625,0.7354220151901245
26,0.9754278659820557,0.9962214827537537,0.996483325958252,0.07118753343820572,1e-05,0.814866304397583,0.8921334743499756,0.8865756392478943,0.7999293804168701
27,0.9758545160293579,0.9963188767433167,0.9966154098510742,0.06964114308357239,1e-05,0.8179002404212952,0.8891754746437073,0.8862908482551575,0.7922197580337524
28,0.9765498042106628,0.9966169595718384,0.9968000054359436,0.06719843298196793,1e-05,0.8187851309776306,0.8862304091453552,0.8868976831436157,0.772100031375885
29,0.9760757088661194,0.9965552687644958,0.9967851638793945,0.06850238889455795,1e-05,0.8218823075294495,0.8785327076911926,0.8869011998176575,0.7437394857406616
