epoch,ACC,AUPR,AUROC,loss,lr,val_ACC,val_AUPR,val_AUROC,val_loss
0,0.5152284502983093,0.5079149603843689,0.5141781568527222,0.6980949640274048,0.001,0.510148823261261,0.5158359408378601,0.5187980532646179,0.6928200721740723
1,0.5115059018135071,0.5134502649307251,0.5206839442253113,0.6933298707008362,0.001,0.524357259273529,0.5279250144958496,0.5405725240707397,0.6920199394226074
2,0.515059232711792,0.5213111042976379,0.5201854705810547,0.6928781270980835,0.001,0.5385656356811523,0.5278657078742981,0.5419183969497681,0.691684365272522
3,0.5265651345252991,0.5434885025024414,0.5431828498840332,0.6901217103004456,0.001,0.5365358591079712,0.5748587250709534,0.5865907073020935,0.6900691390037537
4,0.5558375716209412,0.5919591188430786,0.5773303508758545,0.6835579872131348,0.001,0.5541272163391113,0.6219733357429504,0.6183227300643921,0.6868211030960083
5,0.5697123408317566,0.6349488496780396,0.6117584109306335,0.6744979023933411,0.001,0.5967523455619812,0.655321478843689,0.6371921300888062,0.6804357171058655
6,0.5994923710823059,0.6815788745880127,0.6482776403427124,0.6566349864006042,0.001,0.5771312713623047,0.6857300400733948,0.662154495716095,0.6720316410064697
7,0.6377326846122742,0.7335208058357239,0.689822793006897,0.6302193999290466,0.001,0.5994587540626526,0.6907505393028259,0.6594125628471375,0.65880286693573
8,0.668189525604248,0.7746095061302185,0.7312495708465576,0.5950260758399963,0.001,0.610284149646759,0.6930603981018066,0.6564982533454895,0.6475018858909607
9,0.6851099729537964,0.7965818643569946,0.7553962469100952,0.5675950050354004,0.001,0.6096075773239136,0.6998190879821777,0.6644003391265869,0.6475867033004761
10,0.7032148838043213,0.8091035485267639,0.7709333896636963,0.5535376071929932,0.001,0.6109607815742493,0.7046031951904297,0.6707230806350708,0.6463189721107483
11,0.7175973057746887,0.822485625743866,0.7869635224342346,0.5371230244636536,0.001,0.6211096048355103,0.7078728079795837,0.6724975109100342,0.6358057260513306
12,0.7231810688972473,0.8351708650588989,0.8006404042243958,0.5205574035644531,0.001,0.6204330325126648,0.7079324126243591,0.6748256683349609,0.6321364641189575
13,0.7350254058837891,0.843298614025116,0.8129668831825256,0.5098768472671509,0.001,0.615696907043457,0.7174454927444458,0.6876260042190552,0.6495940685272217
14,0.7379018664360046,0.8452470898628235,0.8168101906776428,0.5073875784873962,0.001,0.617050051689148,0.7165863513946533,0.6866252422332764,0.6490434408187866
15,0.7384094595909119,0.8532760143280029,0.82559734582901,0.4944007992744446,0.001,0.6217861771583557,0.7166788578033447,0.6845927834510803,0.63496333360672
16,0.7477157115936279,0.8593922853469849,0.8341245651245117,0.48544391989707947,0.001,0.6231393814086914,0.7213206887245178,0.6917816400527954,0.6432573795318604
17,0.7532994747161865,0.8610947132110596,0.8327571153640747,0.48418211936950684,0.001,0.6319350600242615,0.7215953469276428,0.6919620633125305,0.6327003240585327
18,0.7554991245269775,0.8660143613815308,0.841163158416748,0.47637709975242615,0.001,0.6285520792007446,0.7266594767570496,0.6993395090103149,0.6372025609016418
19,0.76243656873703,0.8673850893974304,0.8421416282653809,0.474525511264801,0.001,0.6285520792007446,0.7274600863456726,0.7011678218841553,0.6355066895484924
20,0.7641286253929138,0.8705229759216309,0.8455295562744141,0.47002142667770386,0.001,0.6231393814086914,0.7328980565071106,0.7082048058509827,0.6512578129768372
21,0.7637901902198792,0.8713085651397705,0.8454901576042175,0.4704511761665344,0.001,0.6211096048355103,0.7337618470191956,0.7082918286323547,0.6556611061096191
22,0.7678511142730713,0.8724551200866699,0.850734293460846,0.46676042675971985,0.001,0.6292287111282349,0.7326538562774658,0.7068772912025452,0.6438416242599487
23,0.7686971426010132,0.8739871978759766,0.8519048690795898,0.4648508131504059,0.001,0.6441136598587036,0.7314837574958801,0.7058765292167664,0.6284980177879333
24,0.7768189311027527,0.8816821575164795,0.8612603545188904,0.450710654258728,0.001,0.6373477578163147,0.7317585945129395,0.7080052495002747,0.6344989538192749
25,0.7715736031532288,0.8811690807342529,0.861463725566864,0.45094385743141174,0.001,0.6407307386398315,0.7323214411735535,0.7060706615447998,0.6330786347389221
26,0.7708967924118042,0.8790397644042969,0.8568651676177979,0.45413121581077576,0.001,0.6373477578163147,0.7347531318664551,0.7090049982070923,0.6308149695396423
